#1 ExportDSV:(cl_@PIECES) 24-10-30 22:25:29 [ LUA ]
#2 PIECES:(	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS)
TRACKASSEMBLY_PIECES	"models/ron/plarail/scenery/pa_pole.mdl"	"Plarail"	"PA-Pole"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r03_left.mdl"	"Plarail"	"R-03 Curve Left 1"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r03_left.mdl"	"Plarail"	"R-03 Curve Left 1"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r03_right.mdl"	"Plarail"	"R-03 Curve Right 1"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r03_right.mdl"	"Plarail"	"R-03 Curve Right 1"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_left.mdl"	"Plarail"	"R-05 Curve Left Double"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_left.mdl"	"Plarail"	"R-05 Curve Left Double"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_left.mdl"	"Plarail"	"R-05 Curve Left Double"	3	"NULL"	"!3"	"!3"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_left.mdl"	"Plarail"	"R-05 Curve Left Double"	4	"NULL"	"!4"	"!4"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_right.mdl"	"Plarail"	"R-05 Curve Right Double"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_right.mdl"	"Plarail"	"R-05 Curve Right Double"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_right.mdl"	"Plarail"	"R-05 Curve Right Double"	3	"NULL"	"!3"	"!3"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r05_right.mdl"	"Plarail"	"R-05 Curve Right Double"	4	"NULL"	"!4"	"!4"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r09_left.mdl"	"Plarail"	"R-09 Curve Left 2"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r09_left.mdl"	"Plarail"	"R-09 Curve Left 2"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r09_right.mdl"	"Plarail"	"R-09 Curve Right 2"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r09_right.mdl"	"Plarail"	"R-09 Curve Right 2"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r18_a.mdl"	"Plarail"	"R-18 Curve A"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r18_a.mdl"	"Plarail"	"R-18 Curve A"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r18_a.mdl"	"Plarail"	"R-18 Curve A"	3	"NULL"	"!3"	"!3"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r18_b.mdl"	"Plarail"	"R-18 Curve B"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r18_b.mdl"	"Plarail"	"R-18 Curve B"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r18_b.mdl"	"Plarail"	"R-18 Curve B"	3	"NULL"	"!3"	"!3"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r27_left.mdl"	"Plarail"	"R-27 Curve Left Bridge"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r27_left.mdl"	"Plarail"	"R-27 Curve Left Bridge"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r27_right.mdl"	"Plarail"	"R-27 Curve Right Bridge"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/curve/r27_right.mdl"	"Plarail"	"R-27 Curve Right Bridge"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar01.mdl"	"Plarail"	"AR-01 Stop Rail"	1	"NULL"	"!1"	"!1"	"gmod_plarail_ar01"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar01.mdl"	"Plarail"	"AR-01 Stop Rail"	2	"NULL"	"!2"	"!2"	"gmod_plarail_ar01"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar02.mdl"	"Plarail"	"AR-02 Crossover Point"	1	"NULL"	"!1"	"!1"	"gmod_plarail_ar02"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar02.mdl"	"Plarail"	"AR-02 Crossover Point"	2	"NULL"	"!2"	"!2"	"gmod_plarail_ar02"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar03.mdl"	"Plarail"	"AR-03 Rerailer"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar03.mdl"	"Plarail"	"AR-03 Rerailer"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar03.mdl"	"Plarail"	"AR-03 Rerailer"	3	"NULL"	"!3"	"!3"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_1.mdl"	"Plarail"	"AR-04 1 Turnout Point"	1	"NULL"	"!1"	"!1"	"gmod_plarail_ar04_1"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_1.mdl"	"Plarail"	"AR-04 1 Turnout Point"	2	"NULL"	"!2"	"!2"	"gmod_plarail_ar04_1"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_1.mdl"	"Plarail"	"AR-04 1 Turnout Point"	3	"NULL"	"!3"	"!3"	"gmod_plarail_ar04_1"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_2.mdl"	"Plarail"	"AR-04 2 Turnout Point"	1	"NULL"	"!1"	"!1"	"gmod_plarail_ar04_2"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_2.mdl"	"Plarail"	"AR-04 2 Turnout Point"	2	"NULL"	"!2"	"!2"	"gmod_plarail_ar04_2"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_2.mdl"	"Plarail"	"AR-04 2 Turnout Point"	3	"NULL"	"!3"	"!3"	"gmod_plarail_ar04_2"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_3.mdl"	"Plarail"	"AR-04 3 Buffer"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar04_3.mdl"	"Plarail"	"AR-04 3 Buffer"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar05_1.mdl"	"Plarail"	"AR-05 1 Double Track Point"	1	"NULL"	"!1"	"!1"	"gmod_plarail_ar05_1"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar05_1.mdl"	"Plarail"	"AR-05 1 Double Track Point"	2	"NULL"	"!2"	"!2"	"gmod_plarail_ar05_1"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar05_1.mdl"	"Plarail"	"AR-05 1 Double Track Point"	3	"NULL"	"!3"	"!3"	"gmod_plarail_ar05_1"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar05_2.mdl"	"Plarail"	"AR-05 2 Double Track Point"	1	"NULL"	"!1"	"!1"	"gmod_plarail_ar05_2"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar05_2.mdl"	"Plarail"	"AR-05 2 Double Track Point"	2	"NULL"	"!2"	"!2"	"gmod_plarail_ar05_2"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar05_2.mdl"	"Plarail"	"AR-05 2 Double Track Point"	3	"NULL"	"!3"	"!3"	"gmod_plarail_ar05_2"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar06.mdl"	"Plarail"	"AR-06 Slope Rail"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar06.mdl"	"Plarail"	"AR-06 Slope Rail"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar06_1.mdl"	"Plarail"	"AR-06 Support 1"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar06_1.mdl"	"Plarail"	"AR-06 Support 1"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar06_2.mdl"	"Plarail"	"AR-06 Support 2"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/ar06_2.mdl"	"Plarail"	"AR-06 Support 2"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/connector_female.mdl"	"Plarail"	"Custom Female"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/connector_female.mdl"	"Plarail"	"Custom Female"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/connector_male.mdl"	"Plarail"	"Custom Male"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/connector_male.mdl"	"Plarail"	"Custom Male"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/connector_male2.mdl"	"Plarail"	"Custom Male 2"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_1.mdl"	"Plarail"	"Custom 1"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_1.mdl"	"Plarail"	"Custom 1"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_16.mdl"	"Plarail"	"Custom 16"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_16.mdl"	"Plarail"	"Custom 16"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_2.mdl"	"Plarail"	"Custom 2"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_2.mdl"	"Plarail"	"Custom 2"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_4.mdl"	"Plarail"	"Custom 4"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_4.mdl"	"Plarail"	"Custom 4"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_8.mdl"	"Plarail"	"Custom 8"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/custom_8.mdl"	"Plarail"	"Custom 8"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/r06.mdl"	"Plarail"	"R-06 Slope"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/misc/r06.mdl"	"Plarail"	"R-06 Slope"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r01.mdl"	"Plarail"	"R-01 Straight Full"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r01.mdl"	"Plarail"	"R-01 Straight Full"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r02.mdl"	"Plarail"	"R-02 Straight Half"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r02.mdl"	"Plarail"	"R-02 Straight Half"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r04.mdl"	"Plarail"	"R-04 Straight Double"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r04.mdl"	"Plarail"	"R-04 Straight Double"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r04.mdl"	"Plarail"	"R-04 Straight Double"	3	"NULL"	"!3"	"!3"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r04.mdl"	"Plarail"	"R-04 Straight Double"	4	"NULL"	"!4"	"!4"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r07.mdl"	"Plarail"	"R-07 Straight Long"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r07.mdl"	"Plarail"	"R-07 Straight Long"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r20_01.mdl"	"Plarail"	"R-20 Straight Quarter"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r20_01.mdl"	"Plarail"	"R-20 Straight Quarter"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r20_02.mdl"	"Plarail"	"R-20 Straight Quarter Male/Male"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r20_02.mdl"	"Plarail"	"R-20 Straight Quarter Male/Male"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r20_03.mdl"	"Plarail"	"R-20 Straight Quarter Female/Female"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r20_03.mdl"	"Plarail"	"R-20 Straight Quarter Female/Female"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r26.mdl"	"Plarail"	"R-26 Straight Bridge"	1	"NULL"	"!1"	"!1"	"NULL"
TRACKASSEMBLY_PIECES	"models/ron/plarail/tracks/straight/r26.mdl"	"Plarail"	"R-26 Straight Bridge"	2	"NULL"	"!2"	"!2"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128a.mdl"	"Portal 2 High Walkway"	"128a"	1	"NULL"	"0, 64,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128a.mdl"	"Portal 2 High Walkway"	"128a"	2	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128b.mdl"	"Portal 2 High Walkway"	"128b"	1	"NULL"	"0, 64,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128b.mdl"	"Portal 2 High Walkway"	"128b"	2	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128c.mdl"	"Portal 2 High Walkway"	"128c"	1	"NULL"	"0, 64,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128c.mdl"	"Portal 2 High Walkway"	"128c"	2	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128d.mdl"	"Portal 2 High Walkway"	"128d"	1	"NULL"	"0, 64,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128d.mdl"	"Portal 2 High Walkway"	"128d"	2	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128e.mdl"	"Portal 2 High Walkway"	"128e"	1	"NULL"	"0, 64,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_128e.mdl"	"Portal 2 High Walkway"	"128e"	2	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16a.mdl"	"Portal 2 High Walkway"	"16a"	1	"NULL"	"0, 8,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16a.mdl"	"Portal 2 High Walkway"	"16a"	2	"NULL"	"0,-8,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16b.mdl"	"Portal 2 High Walkway"	"16b"	1	"NULL"	"0, 8,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16b.mdl"	"Portal 2 High Walkway"	"16b"	2	"NULL"	"0,-8,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16c.mdl"	"Portal 2 High Walkway"	"16c"	1	"NULL"	"0, 8,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16c.mdl"	"Portal 2 High Walkway"	"16c"	2	"NULL"	"0,-8,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16d.mdl"	"Portal 2 High Walkway"	"16d"	1	"NULL"	"0, 8,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16d.mdl"	"Portal 2 High Walkway"	"16d"	2	"NULL"	"0,-8,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16e.mdl"	"Portal 2 High Walkway"	"16e"	1	"NULL"	"0, 8,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_16e.mdl"	"Portal 2 High Walkway"	"16e"	2	"NULL"	"0,-8,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256a.mdl"	"Portal 2 High Walkway"	"256a"	1	"NULL"	"0, 128,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256a.mdl"	"Portal 2 High Walkway"	"256a"	2	"NULL"	"0,-128,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256b.mdl"	"Portal 2 High Walkway"	"256b"	1	"NULL"	"0, 128,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256b.mdl"	"Portal 2 High Walkway"	"256b"	2	"NULL"	"0,-128,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256c.mdl"	"Portal 2 High Walkway"	"256c"	1	"NULL"	"0, 128,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256c.mdl"	"Portal 2 High Walkway"	"256c"	2	"NULL"	"0,-128,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256d.mdl"	"Portal 2 High Walkway"	"256d"	1	"NULL"	"0, 128,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256d.mdl"	"Portal 2 High Walkway"	"256d"	2	"NULL"	"0,-128,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256e.mdl"	"Portal 2 High Walkway"	"256e"	1	"NULL"	"0, 128,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_256e.mdl"	"Portal 2 High Walkway"	"256e"	2	"NULL"	"0,-128,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32a.mdl"	"Portal 2 High Walkway"	"32a"	1	"NULL"	"0, 16,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32a.mdl"	"Portal 2 High Walkway"	"32a"	2	"NULL"	"0,-16,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32b.mdl"	"Portal 2 High Walkway"	"32b"	1	"NULL"	"0, 16,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32b.mdl"	"Portal 2 High Walkway"	"32b"	2	"NULL"	"0,-16,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32c.mdl"	"Portal 2 High Walkway"	"32c"	1	"NULL"	"0, 16,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32c.mdl"	"Portal 2 High Walkway"	"32c"	2	"NULL"	"0,-16,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32d.mdl"	"Portal 2 High Walkway"	"32d"	1	"NULL"	"0, 16,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32d.mdl"	"Portal 2 High Walkway"	"32d"	2	"NULL"	"0,-16,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32e.mdl"	"Portal 2 High Walkway"	"32e"	1	"NULL"	"0, 16,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_32e.mdl"	"Portal 2 High Walkway"	"32e"	2	"NULL"	"0,-16,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64a.mdl"	"Portal 2 High Walkway"	"64a"	1	"NULL"	"0, 32,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64a.mdl"	"Portal 2 High Walkway"	"64a"	2	"NULL"	"0,-32,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64b.mdl"	"Portal 2 High Walkway"	"64b"	1	"NULL"	"0, 32,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64b.mdl"	"Portal 2 High Walkway"	"64b"	2	"NULL"	"0,-32,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64c.mdl"	"Portal 2 High Walkway"	"64c"	1	"NULL"	"0, 32,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64c.mdl"	"Portal 2 High Walkway"	"64c"	2	"NULL"	"0,-32,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64d.mdl"	"Portal 2 High Walkway"	"64d"	1	"NULL"	"0, 32,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64d.mdl"	"Portal 2 High Walkway"	"64d"	2	"NULL"	"0,-32,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64e.mdl"	"Portal 2 High Walkway"	"64e"	1	"NULL"	"0, 32,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_64e.mdl"	"Portal 2 High Walkway"	"64e"	2	"NULL"	"0,-32,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_angle_30.mdl"	"Portal 2 High Walkway"	"Angle 30"	1	"NULL"	"0,-44.01274,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_angle_30.mdl"	"Portal 2 High Walkway"	"Angle 30"	2	"NULL"	"40.52878,23.40695,-2.125"	"0,30,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_corner.mdl"	"Portal 2 High Walkway"	"Corner"	1	"NULL"	"64,0,-2.125"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_corner.mdl"	"Portal 2 High Walkway"	"Corner"	2	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_end_a.mdl"	"Portal 2 High Walkway"	"End A"	1	"NULL"	"0,-16,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_end_b.mdl"	"Portal 2 High Walkway"	"End B"	1	"NULL"	"0,-64,-2.125"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_end_cap.mdl"	"Portal 2 High Walkway"	"End Cap"	1	"NULL"	"0,0,-2.125"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_gate_a.mdl"	"Portal 2 High Walkway"	"Gate A"	1	" 36.5,0,20"	"NULL"	"0,90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_gate_a.mdl"	"Portal 2 High Walkway"	"Gate A"	2	"-36.5,0,20"	"NULL"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_gate_door.mdl"	"Portal 2 High Walkway"	"Gate Door"	1	"NULL"	"NULL"	"0,-90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_gate_door.mdl"	"Portal 2 High Walkway"	"Gate Door"	2	"NULL"	"0,8,0"	"0, 90,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/props_bts/hanging_walkway_gate_frame.mdl"	"Portal 2 High Walkway"	"Gate Frame"	1	" 36.5,0,20"	"NULL"	"0,90,0"	"NULL"
