# ExportDSV: 01/27/17 21:18:00 [ SQL ]
# Data settings:	MODEL	TYPE	NAME	LINEID	POINT	ORIGIN	ANGLE	CLASS
# Query ran: <SELECT * FROM TRACKASSEMBLY_PIECES ORDER BY TYPE ASC, NAME ASC, MODEL ASC, LINEID ASC;>
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1a.mdl"	"PHX Tubes Plastic"	"Platehole1x1a"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1a.mdl"	"PHX Tubes Plastic"	"Platehole1x1a"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1b.mdl"	"PHX Tubes Plastic"	"Platehole1x1b"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1b.mdl"	"PHX Tubes Plastic"	"Platehole1x1b"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1c.mdl"	"PHX Tubes Plastic"	"Platehole1x1c"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1c.mdl"	"PHX Tubes Plastic"	"Platehole1x1c"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1d.mdl"	"PHX Tubes Plastic"	"Platehole1x1d"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole1x1d.mdl"	"PHX Tubes Plastic"	"Platehole1x1d"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/plates/platehole1x2.mdl"	"PHX Tubes Plastic"	"Platehole1x2"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/plates/platehole1x2.mdl"	"PHX Tubes Plastic"	"Platehole1x2"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/plates/platehole2x2.mdl"	"PHX Tubes Plastic"	"Platehole2x2"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/plates/platehole2x2.mdl"	"PHX Tubes Plastic"	"Platehole2x2"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/plates/platehole3.mdl"	"PHX Tubes Plastic"	"Platehole3"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/plates/platehole3.mdl"	"PHX Tubes Plastic"	"Platehole3"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4.mdl"	"PHX Tubes Plastic"	"Platehole4x4"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4.mdl"	"PHX Tubes Plastic"	"Platehole4x4"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4b.mdl"	"PHX Tubes Plastic"	"Platehole4x4b"	1	"NULL"	"0,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4b.mdl"	"PHX Tubes Plastic"	"Platehole4x4b"	2	"NULL"	"0,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4c.mdl"	"PHX Tubes Plastic"	"Platehole4x4c"	1	"NULL"	"47.45,0, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4c.mdl"	"PHX Tubes Plastic"	"Platehole4x4c"	2	"NULL"	"47.45,0,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4d.mdl"	"PHX Tubes Plastic"	"Platehole4x4d"	1	"NULL"	"47.45,47.45, 1.5"	"@-90,  0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/platehole4x4d.mdl"	"PHX Tubes Plastic"	"Platehole4x4d"	2	"NULL"	"47.45,47.45,-1.5"	"@ 90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2a.mdl"	"PHX Tubes Plastic"	"Shell2x2a"	1	"NULL"	"NULL"	"@90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2b.mdl"	"PHX Tubes Plastic"	"Shell2x2b"	1	"NULL"	"NULL"	"@90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2c.mdl"	"PHX Tubes Plastic"	"Shell2x2c"	1	"NULL"	"NULL"	"@90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2d.mdl"	"PHX Tubes Plastic"	"Shell2x2d"	1	"NULL"	"NULL"	"@90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2e.mdl"	"PHX Tubes Plastic"	"Shell2x2e"	1	"NULL"	"NULL"	"@90,180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2x45.mdl"	"PHX Tubes Plastic"	"Shell2x2x45"	1	"0, -47.45, 0"	"NULL"	"NULL"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/misc/shell2x2x45.mdl"	"PHX Tubes Plastic"	"Shell2x2x45"	2	"-33.552, -33.552, 0"	"NULL"	"0,135,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1.mdl"	"PHX Tubes Plastic"	"Tube1x1x1"	1	"NULL"	"0,0,47.450"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1.mdl"	"PHX Tubes Plastic"	"Tube1x1x1"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1b.mdl"	"PHX Tubes Plastic"	"Tube1x1x1b"	1	"NULL"	"0,0,47.450"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1b.mdl"	"PHX Tubes Plastic"	"Tube1x1x1b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1c.mdl"	"PHX Tubes Plastic"	"Tube1x1x1c"	1	"NULL"	"0,0,47.450"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1c.mdl"	"PHX Tubes Plastic"	"Tube1x1x1c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1d.mdl"	"PHX Tubes Plastic"	"Tube1x1x1d"	1	"NULL"	"0,0,47.450"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x1d.mdl"	"PHX Tubes Plastic"	"Tube1x1x1d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2.mdl"	"PHX Tubes Plastic"	"Tube1x1x2"	1	"NULL"	"0,0,94.900"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2.mdl"	"PHX Tubes Plastic"	"Tube1x1x2"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2b.mdl"	"PHX Tubes Plastic"	"Tube1x1x2b"	1	"NULL"	"0,0,94.900"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2b.mdl"	"PHX Tubes Plastic"	"Tube1x1x2b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2c.mdl"	"PHX Tubes Plastic"	"Tube1x1x2c"	1	"NULL"	"0,0,94.900"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2c.mdl"	"PHX Tubes Plastic"	"Tube1x1x2c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2d.mdl"	"PHX Tubes Plastic"	"Tube1x1x2d"	1	"NULL"	"0,0,94.900"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x2d.mdl"	"PHX Tubes Plastic"	"Tube1x1x2d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3.mdl"	"PHX Tubes Plastic"	"Tube1x1x3"	1	"NULL"	"0,0,142.35"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3.mdl"	"PHX Tubes Plastic"	"Tube1x1x3"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3b.mdl"	"PHX Tubes Plastic"	"Tube1x1x3b"	1	"NULL"	"0,0,142.35"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3b.mdl"	"PHX Tubes Plastic"	"Tube1x1x3b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3c.mdl"	"PHX Tubes Plastic"	"Tube1x1x3c"	1	"NULL"	"0,0,142.35"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3c.mdl"	"PHX Tubes Plastic"	"Tube1x1x3c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3d.mdl"	"PHX Tubes Plastic"	"Tube1x1x3d"	1	"NULL"	"0,0,142.35"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x3d.mdl"	"PHX Tubes Plastic"	"Tube1x1x3d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4.mdl"	"PHX Tubes Plastic"	"Tube1x1x4"	1	"NULL"	"0,0,189.80"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4.mdl"	"PHX Tubes Plastic"	"Tube1x1x4"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4b.mdl"	"PHX Tubes Plastic"	"Tube1x1x4b"	1	"NULL"	"0,0,189.80"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4b.mdl"	"PHX Tubes Plastic"	"Tube1x1x4b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4c.mdl"	"PHX Tubes Plastic"	"Tube1x1x4c"	1	"NULL"	"0,0,189.80"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4c.mdl"	"PHX Tubes Plastic"	"Tube1x1x4c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4d.mdl"	"PHX Tubes Plastic"	"Tube1x1x4d"	1	"NULL"	"0,0,189.80"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x4d.mdl"	"PHX Tubes Plastic"	"Tube1x1x4d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5.mdl"	"PHX Tubes Plastic"	"Tube1x1x5"	1	"NULL"	"0,0,237.25"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5.mdl"	"PHX Tubes Plastic"	"Tube1x1x5"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5b.mdl"	"PHX Tubes Plastic"	"Tube1x1x5b"	1	"NULL"	"0,0,237.25"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5b.mdl"	"PHX Tubes Plastic"	"Tube1x1x5b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5c.mdl"	"PHX Tubes Plastic"	"Tube1x1x5c"	1	"NULL"	"0,0,237.25"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5c.mdl"	"PHX Tubes Plastic"	"Tube1x1x5c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5d.mdl"	"PHX Tubes Plastic"	"Tube1x1x5d"	1	"NULL"	"0,0,237.25"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x5d.mdl"	"PHX Tubes Plastic"	"Tube1x1x5d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6.mdl"	"PHX Tubes Plastic"	"Tube1x1x6"	1	"NULL"	"0,0,284.70"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6.mdl"	"PHX Tubes Plastic"	"Tube1x1x6"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6b.mdl"	"PHX Tubes Plastic"	"Tube1x1x6b"	1	"NULL"	"0,0,284.70"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6b.mdl"	"PHX Tubes Plastic"	"Tube1x1x6b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6c.mdl"	"PHX Tubes Plastic"	"Tube1x1x6c"	1	"NULL"	"0,0,284.70"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6c.mdl"	"PHX Tubes Plastic"	"Tube1x1x6c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6d.mdl"	"PHX Tubes Plastic"	"Tube1x1x6d"	1	"NULL"	"0,0,284.70"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x6d.mdl"	"PHX Tubes Plastic"	"Tube1x1x6d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8.mdl"	"PHX Tubes Plastic"	"Tube1x1x8"	1	"NULL"	"0,0,379.60"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8.mdl"	"PHX Tubes Plastic"	"Tube1x1x8"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8b.mdl"	"PHX Tubes Plastic"	"Tube1x1x8b"	1	"NULL"	"0,0,379.60"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8b.mdl"	"PHX Tubes Plastic"	"Tube1x1x8b"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8c.mdl"	"PHX Tubes Plastic"	"Tube1x1x8c"	1	"NULL"	"0,0,379.60"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8c.mdl"	"PHX Tubes Plastic"	"Tube1x1x8c"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8d.mdl"	"PHX Tubes Plastic"	"Tube1x1x8d"	1	"NULL"	"0,0,379.60"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube1x1x8d.mdl"	"PHX Tubes Plastic"	"Tube1x1x8d"	2	"NULL"	"NULL"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x+.mdl"	"PHX Tubes Plastic"	"Tube2x2x+"	1	"NULL"	"0,0,47.45"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x+.mdl"	"PHX Tubes Plastic"	"Tube2x2x+"	2	"NULL"	"0,-47.45,0"	"0,-90,-90"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x+.mdl"	"PHX Tubes Plastic"	"Tube2x2x+"	3	"NULL"	"0,0,-47.45"	"@ 90,0,0"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x+.mdl"	"PHX Tubes Plastic"	"Tube2x2x+"	4	"NULL"	"0,47.45,0"	"0,90,90"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025.mdl"	"PHX Tubes Plastic"	"Tube2x2x025"	1	"NULL"	"0,0, 5.93125"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025.mdl"	"PHX Tubes Plastic"	"Tube2x2x025"	2	"NULL"	"0,0,-5.93125"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025b.mdl"	"PHX Tubes Plastic"	"Tube2x2x025b"	1	"NULL"	"0,0, 5.93125"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025b.mdl"	"PHX Tubes Plastic"	"Tube2x2x025b"	2	"NULL"	"0,0,-5.93125"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025c.mdl"	"PHX Tubes Plastic"	"Tube2x2x025c"	1	"NULL"	"0,0, 5.93125"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025c.mdl"	"PHX Tubes Plastic"	"Tube2x2x025c"	2	"NULL"	"0,0,-5.93125"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025d.mdl"	"PHX Tubes Plastic"	"Tube2x2x025d"	1	"NULL"	"0,0, 5.93125"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x025d.mdl"	"PHX Tubes Plastic"	"Tube2x2x025d"	2	"NULL"	"0,0,-5.93125"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05.mdl"	"PHX Tubes Plastic"	"Tube2x2x05"	1	"NULL"	"0,0, 11.8625"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05.mdl"	"PHX Tubes Plastic"	"Tube2x2x05"	2	"NULL"	"0,0,-11.8625"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05b.mdl"	"PHX Tubes Plastic"	"Tube2x2x05b"	1	"NULL"	"0,0, 11.8625"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05b.mdl"	"PHX Tubes Plastic"	"Tube2x2x05b"	2	"NULL"	"0,0,-11.8625"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05c.mdl"	"PHX Tubes Plastic"	"Tube2x2x05c"	1	"NULL"	"0,0, 11.8625"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05c.mdl"	"PHX Tubes Plastic"	"Tube2x2x05c"	2	"NULL"	"0,0,-11.8625"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05d.mdl"	"PHX Tubes Plastic"	"Tube2x2x05d"	1	"NULL"	"0,0, 11.8625"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x05d.mdl"	"PHX Tubes Plastic"	"Tube2x2x05d"	2	"NULL"	"0,0,-11.8625"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1.mdl"	"PHX Tubes Plastic"	"Tube2x2x1"	1	"NULL"	"0,0, 23.726"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1.mdl"	"PHX Tubes Plastic"	"Tube2x2x1"	2	"NULL"	"0,0,-23.726"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x16d.mdl"	"PHX Tubes Plastic"	"Tube2x2x16d"	1	"NULL"	"0,0,711.75"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x16d.mdl"	"PHX Tubes Plastic"	"Tube2x2x16d"	2	"NULL"	"0,0,-47.45"	"@ 90,-180,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1b.mdl"	"PHX Tubes Plastic"	"Tube2x2x1b"	1	"NULL"	"0,0, 23.726"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1b.mdl"	"PHX Tubes Plastic"	"Tube2x2x1b"	2	"NULL"	"0,0,-23.726"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1c.mdl"	"PHX Tubes Plastic"	"Tube2x2x1c"	1	"NULL"	"0,0, 23.726"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1c.mdl"	"PHX Tubes Plastic"	"Tube2x2x1c"	2	"NULL"	"0,0,-23.726"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1d.mdl"	"PHX Tubes Plastic"	"Tube2x2x1d"	1	"NULL"	"0,0, 23.726"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x1d.mdl"	"PHX Tubes Plastic"	"Tube2x2x1d"	2	"NULL"	"0,0,-23.726"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2.mdl"	"PHX Tubes Plastic"	"Tube2x2x2"	1	"NULL"	"0,0, 47.45"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2.mdl"	"PHX Tubes Plastic"	"Tube2x2x2"	2	"NULL"	"0,0,-47.45"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2b.mdl"	"PHX Tubes Plastic"	"Tube2x2x2b"	1	"NULL"	"0,0, 47.45"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2b.mdl"	"PHX Tubes Plastic"	"Tube2x2x2b"	2	"NULL"	"0,0,-47.45"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2c.mdl"	"PHX Tubes Plastic"	"Tube2x2x2c"	1	"NULL"	"0,0, 47.45"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2c.mdl"	"PHX Tubes Plastic"	"Tube2x2x2c"	2	"NULL"	"0,0,-47.45"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2d.mdl"	"PHX Tubes Plastic"	"Tube2x2x2d"	1	"NULL"	"0,0, 47.45"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x2d.mdl"	"PHX Tubes Plastic"	"Tube2x2x2d"	2	"NULL"	"0,0,-47.45"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4.mdl"	"PHX Tubes Plastic"	"Tube2x2x4"	1	"NULL"	"0,0, 94.9"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4.mdl"	"PHX Tubes Plastic"	"Tube2x2x4"	2	"NULL"	"0,0,-94.9"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4b.mdl"	"PHX Tubes Plastic"	"Tube2x2x4b"	1	"NULL"	"0,0, 94.9"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4b.mdl"	"PHX Tubes Plastic"	"Tube2x2x4b"	2	"NULL"	"0,0,-94.9"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4c.mdl"	"PHX Tubes Plastic"	"Tube2x2x4c"	1	"NULL"	"0,0, 94.9"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4c.mdl"	"PHX Tubes Plastic"	"Tube2x2x4c"	2	"NULL"	"0,0,-94.9"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4d.mdl"	"PHX Tubes Plastic"	"Tube2x2x4d"	1	"NULL"	"0,0, 94.9"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x4d.mdl"	"PHX Tubes Plastic"	"Tube2x2x4d"	2	"NULL"	"0,0,-94.9"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x8.mdl"	"PHX Tubes Plastic"	"Tube2x2x8"	1	"NULL"	"0,0, 189.8"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x8.mdl"	"PHX Tubes Plastic"	"Tube2x2x8"	2	"NULL"	"0,0,-189.8"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x8b.mdl"	"PHX Tubes Plastic"	"Tube2x2x8b"	1	"NULL"	"0,0, 189.8"	"@-90,0,180"	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x8b.mdl"	"PHX Tubes Plastic"	"Tube2x2x8b"	2	"NULL"	"0,0,-189.8"	"@ 90,0, 0 "	"NULL"
TRACKASSEMBLY_PIECES	"models/hunter/tubes/tube2x2x8c.mdl"	"PHX Tubes Plastic"	"Tube2x2x8c"	1	"NULL"	"0,0, 189.8"	"@-90,0,180"	"NULL"
